2025-04-13 12:38:19,343 [Worker-56: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:38:19,351 [Worker-56: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:39:10,682 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:39:10,686 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:39:10,692 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:42:11,648 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:42:11,651 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:42:11,656 [Worker-47: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 12:59:24,431 [Worker-53: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 12:59:25,976 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:59:25,979 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 12:59:25,987 [Worker-53: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:03:20,346 [Worker-61: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 13:03:21,401 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:03:21,404 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:03:21,411 [Worker-61: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:04:02,799 [Worker-62: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.jao:26bookmarker-api:0.0.1-SNAPSHOT @ C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\pom.xml.
2025-04-13 13:04:03,599 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:04:03,601 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:04:03,606 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:09:23,396 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:09:23,399 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:09:23,403 [Worker-57: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\user\Documents\Juan PC guillermo SpringAngularAWS\WORKSPACES\workspaceSpringKubernetes\26bookmarker-api\src\test\resources
2025-04-13 13:15:58,332 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
2025-04-13 13:15:58,334 [Worker-62: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource from src\main\resources to target\classes
